reviews,reviewers,date_reviews,rating,course_id
This course has been dumbed down so much that no moderately intelligent person should be subjected to it.  Coursera really needs to rethink its approach to teaching.  I can only express my sympathy for those were seduced into actually paying for this course.,By Stephen Z,"Dec 20, 2015",1,python
This Course is bad! I try to ask for help and then mentors only reply with I cant help you because of the Honor code. Well tat doesn't sound like much of an honor code to me. Of course I am doing my own work duh! I just need help. Dont we all need help from time to time. I think Coursera needs a lot of improvement. I am extremely dissatisfied with Coursera and this course but especially the mentors and their lack of mentoring. Education should be uplifting and positive and an area where individuals can ask question and receive help and not be scolded for asking help or asking questions like a beat down dog. I mean really I think Coursera needs to go take some hints from a real school or university and seek information on education and how it is best when students teach each other and If I can ask for help and learn from others and give then the opportunity to help me that whats the point of a discussion board. Do away with the discussion board or change the way the honor code is written. Yes I agree with Honor and doing your own work but come on. Help and tutoring is a valuable part of education and necessary to learning! Please make the necessary changes to better Coursera and make it a more positive educational experience. I mean please I am trying the best I can with what I have got and no one seems to want to help me learn and improve on my skills and my understanding. Make changes and make them now.Another reason I hate this course Is that Coursera does not believe in people helping one another. Then the mentors cant even explain how to work through the problem. The menotrs make things more stressful than they need to be because the dont give help or hints or clues. People need to talk to people on the phone or in person or the instructor needs to give better examples so people can better figure things out on their own. I just think Coursera is crap and this has been a very unpleaseant experience for me. Then on the discussing board i see others struggling with the same things and the mentos dont help them. People are pleading for help and not receiving any guidance or direction to help them figure things out. Things need to change with this program. They need to change soon!,By Josh M,"Oct 21, 2016",1,python
" If I were to compare the quality of this class to something I would say that this class is like a Chess class that spends 30 minutes explaining how pawns work and then asks you to move Knight to C3. ""Wait, what piece is the Knight? How does the Knight move again? What's C3? Help!""  That's basically what you will get out of this course.This class is not a good choice for someone starting from the ground up. It's no so much that it doesn't cover entry-level concepts, rather it fails to elaborate on these concepts. The feedback from the quizzes doesn't point you in the direction where you can learn from your mistakes.Likewise the assignments are often two steps ahead of the video, meaning that when error messages pop up in the auto-grader there is no way to figure out where you can learn what you did wrong. the videos will cover steps a, b, and c but the assignments expect you to know steps d, e, and f. This leaves students to discuss the answers in the forums or on other sites which I understand is frowned upon. However for ""green as grass"" students this is the only way to get anything done. And when students try to explain how the code actually works to each other their threads get locked down, only cryptic and vague responses to issues will remain.  That is abysmal.When I seem to get more help from other students in the comments than from the moderators in the forum, that is an issue. And lets talk about the moderator, there is only one. One for how many students? One for how many questions? Even if there was just 5 more people answering in the forums it would greatly improve the quality of this class. And those moderators should do more than just refer students back to the book which often provides insufficient information to tackle a problem. This class needs to be reviewed extensively.  I wouldn't recommend this course to anyone fresh that wants to try to learn code. ",By Leonard W,"Aug 19, 2020",1,python
"i feel this isn't a course for beginners it should be for intermediates as i found the exercises very hard and moreover the instructor teaches basic stuff and the graded assignments are tough before some assignments he doesn't even discusses those type of problems. All i'm saying is anybody taking this course as a beginner without any prior knowledge in programming ,he/she would be discouraged.",By Aditya K,"Jul 15, 2020",1,python
"Very simple, very slow. For someone with programming experience it is a drug, for someone new to programing (I am thinking my son) not very captivating. ",By Mauricio V,"Oct 03, 2016",1,python
"Too easy of a course, completed in a day without much effort... And didn't really get as much out of it as I thought I would.",By Aayush D,"Dec 07, 2018",1,python
It does not worth a penny to spend time in this course. ,By Bipulendu H,"Apr 14, 2016",1,python
Time wasting & rubish,By Misha,"Feb 18, 2019",1,python
"This is most definitely NOT for ""Everybody.""  The lectures by Severance are great; but, if you get stuck on an assignment, don't expect straightforward, polite direction from the forum and it's TAs.  I was shocked by how negative some of the responses were that I received from the TA.  I got stuck on a problem.  When I ran the program on my Mac, I got the desired result.  When I ran the same program on the automatic grader, the program failed.  The TA said that I must have run the wrong program on my Mac.  No, I did not.  I ran the program so many times, I know that I wasn't running the wrong program.  I needed help ""getting over a hump"" and there was no help.  As a busy professional, I don't have the life of a full-time student filled with numerous hours to try to figure out where I'm making a mistake.  I need direct communication telling me where why my program is failing and why, so I can learn and move on.  That was NOT provided in this class.  ""Clues"" were given in the forum, but I don't have time to play games with snarky TAs.  I'll find a course that IS for everyone, but this one is NOT it.",By Deleted A,"Apr 27, 2019",1,python
This coursera team has given me a night mare today. The course is superb and the tutor is also very good. But the thing is regarding their prices. I purchased this entire course(5 courses) for 49$ initially. But later I thought of applying for the financial aid for the entire course. I applied and waited for 15 days to receive the status. After 15 days the financial aid is approved. After completing the first course in this 5 course part it is asking me to purchase another course for 79$. Team please remember one thing any one would apply for financial aid to seek help from you.  Not to keep burden. I cannot apply for the financial aid again as I was in my last semester and I want to complete the course asap. Now I was in total confusion and they totally betrayed me. So the next four courses would cost me 79*4=316$ and my first price for all the 5 subcourses is 49$. Just compare yourself. This is totally unacceptable.,By Ravi T K,"Apr 03, 2018",1,python
This course is absolutely pathetic. The instructor is condescending and there is very little that you can learn from this course. The course is structured poorly. Short videos that have very little connection with the actual course material are thrown around the course structure. There is no continuity because of these videos. This is definitely not good quality material on python for beginners. Do not be deceived by the high rating of the course. You will be disappointed.,By ARUN K B,"Dec 14, 2019",1,python
"Very brief and inadequate for a $50 investment.I am very disappointed that the course was, surprisingly and unexpectedly cut off in the middle of the already too short beginning course. Even more cash required to continue. Compared to online free resources available, definitely not worth the investment.  I wish I had my money back to put to better use.I am surprised even further by all the online positive reviews that encouraged me to start with Coursera.Mark London",By Mark L,"Jun 04, 2020",1,python
"While the lectures were a little slow about providing information, they were entertaining.But I feel very mislead about the costs. The lecturer repeated over and over how everything is free but, in the end, only the first course in the series is free. Then you must pay a monthly fee in order to go on. I would not have continued with the first course if I'd known that was all there was going to be. ",By James K,"Mar 22, 2017",1,python
"I decided not to pay for this course.  They make it almost impossible to cancel.  After thoroughly searching and searching on how to cancel I finally was able to.  A few days later they charged my card anyway.  Of course they say no refunds, but I tried to call and complain anyhow.  Well, I couldn't find anyone to call or even email.  I feel like this is all a scam.  Not cool.",By Marcel D,"Apr 11, 2020",1,python
"Pacing is terrible, too much bloat content, and concepts are not explained in an accurate or useful way. For example, the professor talks about ""talking to Python."" This metaphor doesn't make sense and doesn't convey how programming actually works. It is frustrating that something as elegant as programming is taught in such a sloppy and condescending way.",By Stephen M,"May 06, 2020",1,python
I must not learn well by video or align with the teaching methods. I really had to work through my own understanding and application of Python that I think we kept at a very general brush. I wanted to learn to learn Python for my work in baseball and statistics but it didn't meet the standard. ,By Tucker S,"Jul 11, 2019",1,python
"Too much 'noise' in the teaching videos. Number of words could be at least 5 times less with the same learning content.This type of videos makes it really hard to follow a course since it teaches you not to give attention, since 80% of the videos is noise.Needs a lot of cleanup.",By spyridon v,"Jul 12, 2017",1,python
I did not find this course helpful. The assignments seem to ask for more info that you've been taught in any of the videos. My analogy for the course is this: It's like making a newborn baby watch a video on swimming and then throwing it into the ocean and acting shocked when it doesn't know how to swim. The mentors in the discussion forum are condescending and do not help when you don't understand the terms they are using. I would not recommend this course for beginners.,By Eric V H,"Oct 05, 2017",1,python
"I got a 95% and maybe I learned something but I can honestly say it wasn't because I watched the videos - the professor is seriously disconnected. Programming for ""Everybody""? I know what I want to do with programming, but all the examples and small programs you write in this course give you no idea of what of someone outside science and math will ever use programming for. ",By Connor B,"Aug 06, 2017",1,python
"Two weeks of all sort of nonsense, including macarena, Harry Potter, sorting hat, videos of meaningless travels and lots of self-promotion. Pure crap that doesn´t worth anybody´s time. When theory started on week 3 it was confusing, boring and as time is life I decided to quit.  It shocked me that a serious university like University of Michigan has a clown on its payroll.",By Cyntia R T G,"Mar 28, 2019",1,python
We tried to use this class to teach a brown bag lunch for our employees interested in programming.  Python is a great language but this class has a very low content to volume ratio (nobody wants to watch the instructor meet his life-time idol at a trade-show or watch the Intel versus AMD melt-down commercials over their lunch break).,By Steve M,"Oct 20, 2015",1,python
"To be honest, I thought the course stumbled and fell short.  It was too basic and slow paced.  The tone was a bit immature at times, and perhaps appropriate only for a grade school level classroom--not something for working professionals.  And it's certainly not mature enough or challenging enough for a university class.  Even if the goal were to teach those with no programming experience, it could accomplish that  while providing more content, and making the content relevant. Is the course worth the price?  Hell no.  If you do pay, you may feel very cheated at the end.  The entire course can be reduced to 3 pages of notes.  One would be better off checking into other free, online tutorials.    I'm not sure about the value of the videos titled ""Office Hours.""  They all appeared as self-promotional behavior from the professor, as if to say, ""hey look how great I am making this video in Paris.""  They're really nothing more than that.  In one video, he corners a guest speaker at a conference, who appears annoyed after a few minutes and gives the professor a polite brush-off:  ""other people here would like to talk with me too.""  After all of these videos, you will ask yourself, ""okay, why did Severance make me watch that?""  ""What was the point?""  And you'll shrug your shoulders and say, ""another waste of time.""",By Terence P,"May 11, 2016",1,python
"Most vague info, assignments don't even have  anything to do  with the videos, and the videos are not helpful because they don't give any examples. Terrible, and extremely hard. I do not recommend this course to beginners, or to anyone for that fact. ",By Kanei P,"Jan 13, 2019",1,python
"I am very disappointed with this programming course. The course lacks detail and deepth and could be taught in 45 to 60 minutes instead of 7 weeks. The quizzes and assignments were to easy and basic (solved in less than 5 minutes) and definitely not enough. Annoying was the overuse of colours in almost every video (almost everything was coloured - highlighting everything is just as usefull as highlighting nothing, green box with white text inside - did you try to read that on a different monitor than yours?), the pointless and useless doodles, smilies and whatsoever, wasting my time by watching you dispose your teabag/drinking tea or coffee/talking about your mug/etc., why do you even need to drink in a 20 minute-or-less video. The Tutor tried to loosen a dry topic. Mostly it wasn't my humor but I can live with that. I had hoped for more :(",By Lorenz W,"Oct 08, 2015",1,python
This course has been dumbed down so much that no moderately intelligent person should be subjected to it.  Coursera really needs to rethink its approach to teaching.  I can only express my sympathy for those were seduced into actually paying for this course.,By Stephen Z,"Dec 20, 2015",1,python
This Course is bad! I try to ask for help and then mentors only reply with I cant help you because of the Honor code. Well tat doesn't sound like much of an honor code to me. Of course I am doing my own work duh! I just need help. Dont we all need help from time to time. I think Coursera needs a lot of improvement. I am extremely dissatisfied with Coursera and this course but especially the mentors and their lack of mentoring. Education should be uplifting and positive and an area where individuals can ask question and receive help and not be scolded for asking help or asking questions like a beat down dog. I mean really I think Coursera needs to go take some hints from a real school or university and seek information on education and how it is best when students teach each other and If I can ask for help and learn from others and give then the opportunity to help me that whats the point of a discussion board. Do away with the discussion board or change the way the honor code is written. Yes I agree with Honor and doing your own work but come on. Help and tutoring is a valuable part of education and necessary to learning! Please make the necessary changes to better Coursera and make it a more positive educational experience. I mean please I am trying the best I can with what I have got and no one seems to want to help me learn and improve on my skills and my understanding. Make changes and make them now.Another reason I hate this course Is that Coursera does not believe in people helping one another. Then the mentors cant even explain how to work through the problem. The menotrs make things more stressful than they need to be because the dont give help or hints or clues. People need to talk to people on the phone or in person or the instructor needs to give better examples so people can better figure things out on their own. I just think Coursera is crap and this has been a very unpleaseant experience for me. Then on the discussing board i see others struggling with the same things and the mentos dont help them. People are pleading for help and not receiving any guidance or direction to help them figure things out. Things need to change with this program. They need to change soon!,By Josh M,"Oct 21, 2016",1,python
" If I were to compare the quality of this class to something I would say that this class is like a Chess class that spends 30 minutes explaining how pawns work and then asks you to move Knight to C3. ""Wait, what piece is the Knight? How does the Knight move again? What's C3? Help!""  That's basically what you will get out of this course.This class is not a good choice for someone starting from the ground up. It's no so much that it doesn't cover entry-level concepts, rather it fails to elaborate on these concepts. The feedback from the quizzes doesn't point you in the direction where you can learn from your mistakes.Likewise the assignments are often two steps ahead of the video, meaning that when error messages pop up in the auto-grader there is no way to figure out where you can learn what you did wrong. the videos will cover steps a, b, and c but the assignments expect you to know steps d, e, and f. This leaves students to discuss the answers in the forums or on other sites which I understand is frowned upon. However for ""green as grass"" students this is the only way to get anything done. And when students try to explain how the code actually works to each other their threads get locked down, only cryptic and vague responses to issues will remain.  That is abysmal.When I seem to get more help from other students in the comments than from the moderators in the forum, that is an issue. And lets talk about the moderator, there is only one. One for how many students? One for how many questions? Even if there was just 5 more people answering in the forums it would greatly improve the quality of this class. And those moderators should do more than just refer students back to the book which often provides insufficient information to tackle a problem. This class needs to be reviewed extensively.  I wouldn't recommend this course to anyone fresh that wants to try to learn code. ",By Leonard W,"Aug 19, 2020",1,python
"i feel this isn't a course for beginners it should be for intermediates as i found the exercises very hard and moreover the instructor teaches basic stuff and the graded assignments are tough before some assignments he doesn't even discusses those type of problems. All i'm saying is anybody taking this course as a beginner without any prior knowledge in programming ,he/she would be discouraged.",By Aditya K,"Jul 15, 2020",1,python
"Very simple, very slow. For someone with programming experience it is a drug, for someone new to programing (I am thinking my son) not very captivating. ",By Mauricio V,"Oct 03, 2016",1,python
"Too easy of a course, completed in a day without much effort... And didn't really get as much out of it as I thought I would.",By Aayush D,"Dec 07, 2018",1,python
It does not worth a penny to spend time in this course. ,By Bipulendu H,"Apr 14, 2016",1,python
Time wasting & rubish,By Misha,"Feb 18, 2019",1,python
"This is most definitely NOT for ""Everybody.""  The lectures by Severance are great; but, if you get stuck on an assignment, don't expect straightforward, polite direction from the forum and it's TAs.  I was shocked by how negative some of the responses were that I received from the TA.  I got stuck on a problem.  When I ran the program on my Mac, I got the desired result.  When I ran the same program on the automatic grader, the program failed.  The TA said that I must have run the wrong program on my Mac.  No, I did not.  I ran the program so many times, I know that I wasn't running the wrong program.  I needed help ""getting over a hump"" and there was no help.  As a busy professional, I don't have the life of a full-time student filled with numerous hours to try to figure out where I'm making a mistake.  I need direct communication telling me where why my program is failing and why, so I can learn and move on.  That was NOT provided in this class.  ""Clues"" were given in the forum, but I don't have time to play games with snarky TAs.  I'll find a course that IS for everyone, but this one is NOT it.",By Deleted A,"Apr 27, 2019",1,python
This coursera team has given me a night mare today. The course is superb and the tutor is also very good. But the thing is regarding their prices. I purchased this entire course(5 courses) for 49$ initially. But later I thought of applying for the financial aid for the entire course. I applied and waited for 15 days to receive the status. After 15 days the financial aid is approved. After completing the first course in this 5 course part it is asking me to purchase another course for 79$. Team please remember one thing any one would apply for financial aid to seek help from you.  Not to keep burden. I cannot apply for the financial aid again as I was in my last semester and I want to complete the course asap. Now I was in total confusion and they totally betrayed me. So the next four courses would cost me 79*4=316$ and my first price for all the 5 subcourses is 49$. Just compare yourself. This is totally unacceptable.,By Ravi T K,"Apr 03, 2018",1,python
This course is absolutely pathetic. The instructor is condescending and there is very little that you can learn from this course. The course is structured poorly. Short videos that have very little connection with the actual course material are thrown around the course structure. There is no continuity because of these videos. This is definitely not good quality material on python for beginners. Do not be deceived by the high rating of the course. You will be disappointed.,By ARUN K B,"Dec 14, 2019",1,python
"Very brief and inadequate for a $50 investment.I am very disappointed that the course was, surprisingly and unexpectedly cut off in the middle of the already too short beginning course. Even more cash required to continue. Compared to online free resources available, definitely not worth the investment.  I wish I had my money back to put to better use.I am surprised even further by all the online positive reviews that encouraged me to start with Coursera.Mark London",By Mark L,"Jun 04, 2020",1,python
"While the lectures were a little slow about providing information, they were entertaining.But I feel very mislead about the costs. The lecturer repeated over and over how everything is free but, in the end, only the first course in the series is free. Then you must pay a monthly fee in order to go on. I would not have continued with the first course if I'd known that was all there was going to be. ",By James K,"Mar 22, 2017",1,python
"I decided not to pay for this course.  They make it almost impossible to cancel.  After thoroughly searching and searching on how to cancel I finally was able to.  A few days later they charged my card anyway.  Of course they say no refunds, but I tried to call and complain anyhow.  Well, I couldn't find anyone to call or even email.  I feel like this is all a scam.  Not cool.",By Marcel D,"Apr 11, 2020",1,python
"Pacing is terrible, too much bloat content, and concepts are not explained in an accurate or useful way. For example, the professor talks about ""talking to Python."" This metaphor doesn't make sense and doesn't convey how programming actually works. It is frustrating that something as elegant as programming is taught in such a sloppy and condescending way.",By Stephen M,"May 06, 2020",1,python
I must not learn well by video or align with the teaching methods. I really had to work through my own understanding and application of Python that I think we kept at a very general brush. I wanted to learn to learn Python for my work in baseball and statistics but it didn't meet the standard. ,By Tucker S,"Jul 11, 2019",1,python
"Too much 'noise' in the teaching videos. Number of words could be at least 5 times less with the same learning content.This type of videos makes it really hard to follow a course since it teaches you not to give attention, since 80% of the videos is noise.Needs a lot of cleanup.",By spyridon v,"Jul 12, 2017",1,python
I did not find this course helpful. The assignments seem to ask for more info that you've been taught in any of the videos. My analogy for the course is this: It's like making a newborn baby watch a video on swimming and then throwing it into the ocean and acting shocked when it doesn't know how to swim. The mentors in the discussion forum are condescending and do not help when you don't understand the terms they are using. I would not recommend this course for beginners.,By Eric V H,"Oct 05, 2017",1,python
"I got a 95% and maybe I learned something but I can honestly say it wasn't because I watched the videos - the professor is seriously disconnected. Programming for ""Everybody""? I know what I want to do with programming, but all the examples and small programs you write in this course give you no idea of what of someone outside science and math will ever use programming for. ",By Connor B,"Aug 06, 2017",1,python
"Two weeks of all sort of nonsense, including macarena, Harry Potter, sorting hat, videos of meaningless travels and lots of self-promotion. Pure crap that doesn´t worth anybody´s time. When theory started on week 3 it was confusing, boring and as time is life I decided to quit.  It shocked me that a serious university like University of Michigan has a clown on its payroll.",By Cyntia R T G,"Mar 28, 2019",1,python
We tried to use this class to teach a brown bag lunch for our employees interested in programming.  Python is a great language but this class has a very low content to volume ratio (nobody wants to watch the instructor meet his life-time idol at a trade-show or watch the Intel versus AMD melt-down commercials over their lunch break).,By Steve M,"Oct 20, 2015",1,python
"To be honest, I thought the course stumbled and fell short.  It was too basic and slow paced.  The tone was a bit immature at times, and perhaps appropriate only for a grade school level classroom--not something for working professionals.  And it's certainly not mature enough or challenging enough for a university class.  Even if the goal were to teach those with no programming experience, it could accomplish that  while providing more content, and making the content relevant. Is the course worth the price?  Hell no.  If you do pay, you may feel very cheated at the end.  The entire course can be reduced to 3 pages of notes.  One would be better off checking into other free, online tutorials.    I'm not sure about the value of the videos titled ""Office Hours.""  They all appeared as self-promotional behavior from the professor, as if to say, ""hey look how great I am making this video in Paris.""  They're really nothing more than that.  In one video, he corners a guest speaker at a conference, who appears annoyed after a few minutes and gives the professor a polite brush-off:  ""other people here would like to talk with me too.""  After all of these videos, you will ask yourself, ""okay, why did Severance make me watch that?""  ""What was the point?""  And you'll shrug your shoulders and say, ""another waste of time.""",By Terence P,"May 11, 2016",1,python
"Most vague info, assignments don't even have  anything to do  with the videos, and the videos are not helpful because they don't give any examples. Terrible, and extremely hard. I do not recommend this course to beginners, or to anyone for that fact. ",By Kanei P,"Jan 13, 2019",1,python
"I am very disappointed with this programming course. The course lacks detail and deepth and could be taught in 45 to 60 minutes instead of 7 weeks. The quizzes and assignments were to easy and basic (solved in less than 5 minutes) and definitely not enough. Annoying was the overuse of colours in almost every video (almost everything was coloured - highlighting everything is just as usefull as highlighting nothing, green box with white text inside - did you try to read that on a different monitor than yours?), the pointless and useless doodles, smilies and whatsoever, wasting my time by watching you dispose your teabag/drinking tea or coffee/talking about your mug/etc., why do you even need to drink in a 20 minute-or-less video. The Tutor tried to loosen a dry topic. Mostly it wasn't my humor but I can live with that. I had hoped for more :(",By Lorenz W,"Oct 08, 2015",1,python
This course has been dumbed down so much that no moderately intelligent person should be subjected to it.  Coursera really needs to rethink its approach to teaching.  I can only express my sympathy for those were seduced into actually paying for this course.,By Stephen Z,"Dec 20, 2015",1,python
This Course is bad! I try to ask for help and then mentors only reply with I cant help you because of the Honor code. Well tat doesn't sound like much of an honor code to me. Of course I am doing my own work duh! I just need help. Dont we all need help from time to time. I think Coursera needs a lot of improvement. I am extremely dissatisfied with Coursera and this course but especially the mentors and their lack of mentoring. Education should be uplifting and positive and an area where individuals can ask question and receive help and not be scolded for asking help or asking questions like a beat down dog. I mean really I think Coursera needs to go take some hints from a real school or university and seek information on education and how it is best when students teach each other and If I can ask for help and learn from others and give then the opportunity to help me that whats the point of a discussion board. Do away with the discussion board or change the way the honor code is written. Yes I agree with Honor and doing your own work but come on. Help and tutoring is a valuable part of education and necessary to learning! Please make the necessary changes to better Coursera and make it a more positive educational experience. I mean please I am trying the best I can with what I have got and no one seems to want to help me learn and improve on my skills and my understanding. Make changes and make them now.Another reason I hate this course Is that Coursera does not believe in people helping one another. Then the mentors cant even explain how to work through the problem. The menotrs make things more stressful than they need to be because the dont give help or hints or clues. People need to talk to people on the phone or in person or the instructor needs to give better examples so people can better figure things out on their own. I just think Coursera is crap and this has been a very unpleaseant experience for me. Then on the discussing board i see others struggling with the same things and the mentos dont help them. People are pleading for help and not receiving any guidance or direction to help them figure things out. Things need to change with this program. They need to change soon!,By Josh M,"Oct 21, 2016",1,python
" If I were to compare the quality of this class to something I would say that this class is like a Chess class that spends 30 minutes explaining how pawns work and then asks you to move Knight to C3. ""Wait, what piece is the Knight? How does the Knight move again? What's C3? Help!""  That's basically what you will get out of this course.This class is not a good choice for someone starting from the ground up. It's no so much that it doesn't cover entry-level concepts, rather it fails to elaborate on these concepts. The feedback from the quizzes doesn't point you in the direction where you can learn from your mistakes.Likewise the assignments are often two steps ahead of the video, meaning that when error messages pop up in the auto-grader there is no way to figure out where you can learn what you did wrong. the videos will cover steps a, b, and c but the assignments expect you to know steps d, e, and f. This leaves students to discuss the answers in the forums or on other sites which I understand is frowned upon. However for ""green as grass"" students this is the only way to get anything done. And when students try to explain how the code actually works to each other their threads get locked down, only cryptic and vague responses to issues will remain.  That is abysmal.When I seem to get more help from other students in the comments than from the moderators in the forum, that is an issue. And lets talk about the moderator, there is only one. One for how many students? One for how many questions? Even if there was just 5 more people answering in the forums it would greatly improve the quality of this class. And those moderators should do more than just refer students back to the book which often provides insufficient information to tackle a problem. This class needs to be reviewed extensively.  I wouldn't recommend this course to anyone fresh that wants to try to learn code. ",By Leonard W,"Aug 19, 2020",1,python
"i feel this isn't a course for beginners it should be for intermediates as i found the exercises very hard and moreover the instructor teaches basic stuff and the graded assignments are tough before some assignments he doesn't even discusses those type of problems. All i'm saying is anybody taking this course as a beginner without any prior knowledge in programming ,he/she would be discouraged.",By Aditya K,"Jul 15, 2020",1,python
"Very simple, very slow. For someone with programming experience it is a drug, for someone new to programing (I am thinking my son) not very captivating. ",By Mauricio V,"Oct 03, 2016",1,python
"Too easy of a course, completed in a day without much effort... And didn't really get as much out of it as I thought I would.",By Aayush D,"Dec 07, 2018",1,python
It does not worth a penny to spend time in this course. ,By Bipulendu H,"Apr 14, 2016",1,python
Time wasting & rubish,By Misha,"Feb 18, 2019",1,python
"This is most definitely NOT for ""Everybody.""  The lectures by Severance are great; but, if you get stuck on an assignment, don't expect straightforward, polite direction from the forum and it's TAs.  I was shocked by how negative some of the responses were that I received from the TA.  I got stuck on a problem.  When I ran the program on my Mac, I got the desired result.  When I ran the same program on the automatic grader, the program failed.  The TA said that I must have run the wrong program on my Mac.  No, I did not.  I ran the program so many times, I know that I wasn't running the wrong program.  I needed help ""getting over a hump"" and there was no help.  As a busy professional, I don't have the life of a full-time student filled with numerous hours to try to figure out where I'm making a mistake.  I need direct communication telling me where why my program is failing and why, so I can learn and move on.  That was NOT provided in this class.  ""Clues"" were given in the forum, but I don't have time to play games with snarky TAs.  I'll find a course that IS for everyone, but this one is NOT it.",By Deleted A,"Apr 27, 2019",1,python
This coursera team has given me a night mare today. The course is superb and the tutor is also very good. But the thing is regarding their prices. I purchased this entire course(5 courses) for 49$ initially. But later I thought of applying for the financial aid for the entire course. I applied and waited for 15 days to receive the status. After 15 days the financial aid is approved. After completing the first course in this 5 course part it is asking me to purchase another course for 79$. Team please remember one thing any one would apply for financial aid to seek help from you.  Not to keep burden. I cannot apply for the financial aid again as I was in my last semester and I want to complete the course asap. Now I was in total confusion and they totally betrayed me. So the next four courses would cost me 79*4=316$ and my first price for all the 5 subcourses is 49$. Just compare yourself. This is totally unacceptable.,By Ravi T K,"Apr 03, 2018",1,python
This course is absolutely pathetic. The instructor is condescending and there is very little that you can learn from this course. The course is structured poorly. Short videos that have very little connection with the actual course material are thrown around the course structure. There is no continuity because of these videos. This is definitely not good quality material on python for beginners. Do not be deceived by the high rating of the course. You will be disappointed.,By ARUN K B,"Dec 14, 2019",1,python
"Very brief and inadequate for a $50 investment.I am very disappointed that the course was, surprisingly and unexpectedly cut off in the middle of the already too short beginning course. Even more cash required to continue. Compared to online free resources available, definitely not worth the investment.  I wish I had my money back to put to better use.I am surprised even further by all the online positive reviews that encouraged me to start with Coursera.Mark London",By Mark L,"Jun 04, 2020",1,python
"While the lectures were a little slow about providing information, they were entertaining.But I feel very mislead about the costs. The lecturer repeated over and over how everything is free but, in the end, only the first course in the series is free. Then you must pay a monthly fee in order to go on. I would not have continued with the first course if I'd known that was all there was going to be. ",By James K,"Mar 22, 2017",1,python
"I decided not to pay for this course.  They make it almost impossible to cancel.  After thoroughly searching and searching on how to cancel I finally was able to.  A few days later they charged my card anyway.  Of course they say no refunds, but I tried to call and complain anyhow.  Well, I couldn't find anyone to call or even email.  I feel like this is all a scam.  Not cool.",By Marcel D,"Apr 11, 2020",1,python
"Pacing is terrible, too much bloat content, and concepts are not explained in an accurate or useful way. For example, the professor talks about ""talking to Python."" This metaphor doesn't make sense and doesn't convey how programming actually works. It is frustrating that something as elegant as programming is taught in such a sloppy and condescending way.",By Stephen M,"May 06, 2020",1,python
I must not learn well by video or align with the teaching methods. I really had to work through my own understanding and application of Python that I think we kept at a very general brush. I wanted to learn to learn Python for my work in baseball and statistics but it didn't meet the standard. ,By Tucker S,"Jul 11, 2019",1,python
"Too much 'noise' in the teaching videos. Number of words could be at least 5 times less with the same learning content.This type of videos makes it really hard to follow a course since it teaches you not to give attention, since 80% of the videos is noise.Needs a lot of cleanup.",By spyridon v,"Jul 12, 2017",1,python
"This course is way too slow  and boring. I am disappointed I have paid so much for so few content here. Why a full specialisation cycle when one or two courses would probably have been more than enough ? Too much distraction as well, with ""funny"" videos that I had to pay for...",By Deleted A,"Oct 15, 2016",1,python
The class is very very basic for the offered price. Not suitable for someone from Computer science background looking to learn Python as this can be done with couple of hours of self study. Not sure why Coursera would make such begginers class mandatory for the specialization. ,By Rakesh N R,"Feb 24, 2016",1,python
"Videos. Lots of videos. It's essentially like watching a YouTube montage, but far less entertaining or informative. No hands-on exercises, with very simple assignments and tests. (Although tests and assignments shouldn't be difficult at this level). ",By Neil B,"Feb 09, 2019",1,python
"If you plan to purchase this course, enjoy, but the course isn't really free.You can watch the lectures, but you must pay to unlock the python playground. There's no real point to the course if you can't test your knowledge. ",By Rachael W,"Mar 29, 2017",1,python
The teaching is very bad. It is a basic manners not drink coffee/tea while teaching on the video. Also the explanations are very general and doesn't feel like programming class but feels like some fish market. ,By Shridhar H,"Feb 01, 2018",1,python
"Pretty bad as far as I am conerned. I spent two days clicking back and forth and listening to a lot of talk that taught me nothing. Sorry about that, but there are better courses on the Internet than this one.",By Deleted A,"Jul 25, 2016",1,python
Trivial course.  This 7-week course can be easily completed in an hour.  I learned nothing from this course that I did not already know about python.  This course is strictly for beginners.,By Allan C,"Dec 03, 2016",1,python
"Here in the certificate  written ""an online non-credit course authorized by University of Michigan and offered through Coursera""so there is no credit  then ,it is not benefit to me",By Ghanshyam y,"Feb 05, 2020",1,python
"I got really bored with the class. In the beginning, my goal was to write a computer code but the first week was only about the business side. Maybe I'm more hands on.",By Jason M,"Aug 15, 2020",1,python
Suddenly thrust into Windows command lines. Incomprehensible. The course advertisement stated that no prior experience is necessary -- not so! Enormous waste of time.,By Anthony A,"Apr 25, 2020",1,python
"I singed up for this suppossed free course and now I got charged 44 euros. I do not want this and I deamand a refund. I'had already cancell all my subscriptions.",By Sebastian N R,"Nov 15, 2019",1,python
"Only for those who are new to everything involving computers. If you know how to turn your own computer off and on, look for a more advanced course than this.",By Angela P,"Dec 29, 2015",1,python
I did like this course however it is very very basic. I think it should have been merged with course 2 as the course contents are as good as one week work.,By chirag m,"Jun 23, 2016",1,python
"It is not that much useful, because there is no that much content to implement new things.So change that immediately otherwise it is waste of money.",By Girish,"Oct 26, 2018",1,python
"The title of this class should have read ""Programming for Anybody that already knew a decent amount about basic Programming(Continuing with Python)""",By Collin D,"Feb 02, 2017",1,python
